hash|||log_cnt|||add|||del|||mod|||other_changes|||other_ext|||ratio|||isConsistent|||message
3373f716830f36c0042f5845201caf1d9290f95b|||1|||0|||0|||1|||False|||False|||1.0|||INCONSISTENT|||ASoC: Intel: Skylake: Modify the log level
bbb8a1848f351a4e4962280df586f1e88757a7df|||2|||12|||0|||25|||False|||False|||0.05405405405405406|||CONSISTENT|||iommu/arm-smmu: Split probe functions into DT/generic portions
80e05b34f882dd03e3b7eaa1923e49deae6e409e|||3|||202|||0|||55|||False|||True|||0.011673151750972763|||CONSISTENT|||staging: lustre: o2iblnd: Add Fast Reg memory registration support
389fc70b60f534d679aea9a3f05146040ce20d77|||1|||5|||0|||2|||False|||False|||0.14285714285714285|||CONSISTENT|||iio: temperature: mlx90632 Relax the compatibility check
dd08102a9ff8aec720946f2b229a076b48bc8cf0|||1|||2|||0|||106|||False|||True|||0.009259259259259259|||CONSISTENT|||ASoC: adau17x1/adau1761/adau1781: replace codec to component
b134bd90286dc9f2952c35a91ab405474ca9374c|||1|||10|||0|||5|||False|||False|||0.06666666666666667|||NEW|||powerpc/mm/radix: Refactor radix__mark_rodata_ro()
373533f80b89f0f4fb59b65c2942d1b20b91319c|||1|||1|||2|||19|||False|||True|||0.045454545454545456|||CONSISTENT|||drm/ttm: make ttm_mem_type_manager_func debug more useful
c09581a52765a85f19fc35340127396d5e3379cc|||8|||0|||16|||8|||False|||False|||0.3333333333333333|||CONSISTENT|||scsi: qedi: remove memset/memcpy to nfunc and use func instead
23c0112246b454e408fb0579b3f9089353d4d327|||1|||0|||1|||11|||False|||False|||0.08333333333333333|||CONSISTENT|||ice: Check all VFs for MDD activity, don't disable
2eb333c4b442c4bcab79ada53019d4a47f252e46|||2|||0|||2|||12|||False|||True|||0.14285714285714285|||CONSISTENT|||nfp: improve order of interfaces in breakout mode
86a6be3abe6c48f01c94a2f4ae4ef13e57464ca6|||15|||0|||0|||18|||False|||False|||0.8333333333333334|||INCONSISTENT|||btrfs: tree-checker: get fs_info from eb in generic_err
895577874dc8340fbc7dca7402870d3f18d92109|||2|||0|||7|||31|||False|||False|||0.05263157894736842|||CONSISTENT|||ASoC: sta529: replace codec to component
4995bb15ad27366492a6a87bfb95bea0db1818c9|||1|||0|||25|||13|||False|||False|||0.02631578947368421|||NEW|||usb: typec: fusb302: Fold fusb302_set_cc_pull into tcpm_set_cc
346bae656e4e1a471771590f1f4e16e9f9332d1d|||1|||7|||0|||3|||False|||False|||0.1|||CONSISTENT|||greybus: loopback_test: Add -f argument to cancel all tests
d584f0fb041d86b9605fae1f0ed9e268f217daa9|||1|||0|||0|||13|||False|||True|||0.07692307692307693|||CONSISTENT|||ARCv2: clocksource: Rename GRTC -> GFRC ...
505efe3e46d5eaab726295cd023fb86d5b789d00|||1|||16|||0|||2|||False|||True|||0.05555555555555555|||CONSISTENT|||IB/hfi1: Fix status error code for unsupported packets
7ec4a37c5d71f0a0bfeb1346d4e832a090ca292d|||2|||0|||46|||153|||False|||True|||0.010050251256281407|||CONSISTENT|||mtd: nand: mediatek: add support for different MTK NAND FLASH Controller IP
7d4d5065ecb0cea9c5815d5e0df5fb586c5ee9b5|||1|||0|||0|||1|||False|||False|||1.0|||INCONSISTENT|||net: ipv6: Use compressed IPv6 addresses showing route replace error
fde54ecea2be9506fc25f62dd3d9dd6dda0f761f|||1|||0|||0|||1|||False|||False|||1.0|||INCONSISTENT|||staging: rtl8188eu: fix spelling mistake "EINPROGESS" -> "EINPROGRESS"
d9942ad0228a7e1a46a24f7962cb790443042da3|||5|||0|||5|||7|||False|||False|||0.4166666666666667|||INCONSISTENT|||[media] b2c2: don't break long lines
59796edcf21c7c19d58a223001f9ed13746c51c2|||1|||0|||5|||7|||False|||True|||0.08333333333333333|||CONSISTENT|||mei: make modules.alias UUID information easier to read
d4381795988a3c2a6b1221354bf3884cbdf0a802|||8|||1|||0|||17|||False|||False|||0.4444444444444444|||INCONSISTENT|||staging: nvec: cleanup use of dev in probe function
f7aa23cb8dba96b92f46e47101d360c5e0fa4e3b|||1|||0|||0|||1|||False|||False|||1.0|||NEW|||spi: spi-ep93xx: Fix the PTR_ERR() argument
7fdd69c5af2160236e97668bc1fb7d70855c66ae|||2|||1|||1|||261|||False|||True|||0.0076045627376425855|||CONSISTENT|||mac80211: clean up rate encoding bits in RX status
77ba9119adc48a0bb890ca121f6b8f09162c9182|||1|||7|||0|||1|||False|||False|||0.125|||CONSISTENT|||usb: dwc2: gadget: don't modify pullup state in host mode
054d4b7b577de6f5d25a0d443f0d59410bf156ad|||3|||0|||59|||31|||False|||False|||0.03333333333333333|||CONSISTENT|||usb: ohci-at91: Use descriptor-based gpio APIs
350bb478f57387df1e0b830fc64be2d1c3d55b6b|||1|||0|||1|||12|||False|||False|||0.07692307692307693|||CONSISTENT|||scsi: cxlflash: Allocate memory instead of using command pool for AFU sync
f48e7c407050e5f5f53a0fa9a266d83b001dd356|||2|||14|||0|||10|||False|||False|||0.08333333333333333|||CONSISTENT|||perf annotate: Align source and offset lines
cc1ec769b87c7dea9092fb537c512e0b6b7a5dac|||4|||0|||287|||318|||False|||True|||0.006611570247933884|||CONSISTENT|||RDMA/bnxt_re: Fixing the Control path command and response handling
58f643669e872b9293603bd4ae19df796cb4b78a|||2|||2|||0|||20|||False|||False|||0.09090909090909091|||NEW|||staging: iio: isl29028: remove chip test and defaults from isl29028_chip_init()
14096c13ef5bc0d21819a502f2b71ae17b60e452|||1|||1|||0|||1|||False|||False|||0.5|||INCONSISTENT|||remoteproc/omap: revise a minor error trace message
35c35fd9256442c2a6af23305b1dffd4f5139591|||1|||0|||2|||83|||False|||False|||0.011764705882352941|||CONSISTENT|||spi: sh-msiof: Replace spi_master by spi_controller
d7d6437acf9b4ddbbebe0a9029a30c23be141683|||1|||23|||0|||16|||False|||False|||0.02564102564102564|||CONSISTENT|||bpf: sockmap sample, use fork() for send and recv
6ba0b9294bca0fca727198a9660771d06823cf1a|||16|||0|||6|||17|||False|||False|||0.6956521739130435|||INCONSISTENT|||can: kvaser_usb: Improve logging messages
ea84b580b95521644429cc6748b6c2bf27c8b0f3|||1|||0|||5|||27|||False|||True|||0.03125|||CONSISTENT|||pstore: Convert buf_lock to semaphore
57b758ca4eaf83054e6966e4d9c8851588dfb9f0|||2|||0|||0|||2|||False|||False|||1.0|||INCONSISTENT|||ACPICA: acpidump/acpixtract: Support for tables larger than 1MB
b946cd37348aaef443a1d951144f79a70274867f|||1|||0|||16|||69|||False|||True|||0.011764705882352941|||CONSISTENT|||perf tools: Remove ext from struct kmod_path
a2163cc35a6fb8852ad7ce1fa4eb90bad0674bbd|||4|||0|||8|||21|||False|||False|||0.13793103448275862|||INCONSISTENT|||staging: comedi: mite: tidy up kernel messages in mite_steup()
01022e3390498fffebfd67f4a813bfaadc66b741|||2|||1|||0|||6|||False|||False|||0.2857142857142857|||CONSISTENT|||watchdog: imx_sc_wdt: Use 'dev' instead of dereferencing it repeatedly
a8b10da05cbe2c7466ea72378a4c046dfa47d128|||1|||28|||0|||1|||False|||True|||0.034482758620689655|||CONSISTENT|||ath10k: enable QCA6174 hw3.2 SDIO hardware
330bdcfadceea5e9a1526d731711e163f9a90975|||1|||20|||0|||89|||False|||True|||0.009174311926605505|||INCONSISTENT|||rxrpc: Fix the keepalive generator [ver #2]
f77f3036264b2e0d9abd2938b8999dc9d33819ed|||1|||3|||0|||1|||False|||False|||0.25|||NEW|||RDMA/mlx4: Catch FW<->SW misalignment without machine crash
43e6347f400d8bf8beff56a164c6a7e8c3d0ba5f|||1|||1|||0|||1|||False|||False|||0.5|||INCONSISTENT|||[media] s5p-mfc: include buffer size in error message
fedc00455ccc1f928066528da87b0c7b143de647|||1|||0|||0|||1|||False|||False|||1.0|||INCONSISTENT|||Btrfs: fix typo in log message when starting a balance
300c64d7f6b48b2ada4ed52e8303c815033ee801|||1|||22|||0|||16|||False|||False|||0.02631578947368421|||CONSISTENT|||HID: hid-asus: Add Transbook T90CHI support
0c2aff4c78e83f3185bf5affa434618815ab77bf|||1|||0|||0|||1|||False|||False|||1.0|||INCONSISTENT|||perf header: Display feature name on write failure
0e8bc06a2fbb4d6b688baa8e2416cd07f9453595|||1|||14|||1|||36|||False|||True|||0.0196078431372549|||CONSISTENT|||KVM: s390: PSW forwarding / rewinding / ilc rework
fcc5a652a51332d5e6582697bd847b082a6b4e40|||1|||0|||0|||1|||False|||False|||1.0|||INCONSISTENT|||debugging printk in sg_poll() uses %x to print POLL... bitmap
525e1abc6b5a7d8bd9006de1da6e99722305ea2b|||1|||0|||0|||4|||False|||False|||0.25|||CONSISTENT|||HSI: omap_ssi_port: fix handling of_get_named_gpio result
a2eaf299d134cfe780c68c771f88d81516c1e70d|||1|||82|||0|||17|||False|||True|||0.010101010101010102|||CONSISTENT|||Input: elan_i2c - add support for fetching chip type on newer hardware
a742258af131e570a68ad8cf16cd2cc4692675a0|||2|||0|||38|||40|||False|||False|||0.02564102564102564|||CONSISTENT|||perf bpf: Synthesize bpf events with bpf_program__get_prog_info_linear()
a00be0e31f8df453ecbaaa4ba78d2ef935ab252e|||1|||10|||0|||4|||False|||True|||0.07142857142857142|||CONSISTENT|||cifs: don't use ->d_time
e722ec82374b7a0c0cfa954e4f780221139c5f93|||1|||41|||0|||34|||False|||False|||0.013333333333333334|||NEW|||amd-xgbe: Update the BelFuse quirk to support SGMII
803ea85053b75d35f9ebb3aa7a28db35d82c6d82|||1|||0|||0|||7|||False|||True|||0.14285714285714285|||CONSISTENT|||net, rds: convert rds_mr.r_refcount from atomic_t to refcount_t
3ff4b5733ba70f77b84272b01bfe5937218b1301|||5|||0|||3|||7|||False|||False|||0.5|||INCONSISTENT|||usb: musb: convert printk to pr_*
12a3cc8424fe1237aaeb982dec4f0914ddd22f3e|||1|||0|||0|||1|||False|||False|||1.0|||INCONSISTENT|||bpf: fix stack state printing in verifier log
fc64005c93090c052637f63578d810b037abb1a1|||1|||0|||9|||41|||False|||True|||0.02|||CONSISTENT|||don't bother with ->d_inode->i_sb - it's always equal to ->d_sb
bd642acf3213c2856221b4f3e2fd84056578b4fd|||2|||0|||1|||2|||False|||False|||0.6666666666666666|||INCONSISTENT|||mwifiex: suppress "Rx of mgmt packet failed" message
05453eadbf89c4f428ec0e6e962348f18e3a0caa|||2|||0|||0|||2|||False|||False|||1.0|||INCONSISTENT|||atm: iphase: fix misuse of %x
89f774e6c41efdcede9d4b37867af5aabcc835d5|||1|||7|||0|||5|||False|||False|||0.08333333333333333|||CONSISTENT|||mac80211: always print a message when disconnecting
cac04b1fc6a41c26f81713a115dcc16ecde65118|||1|||1|||0|||1|||False|||False|||0.5|||INCONSISTENT|||staging: rtl8188eu: use __func__ in qos_acm()
41c6d650f6537e55a1b53438c646fbc3f49176bf|||4|||1|||0|||69|||False|||True|||0.05714285714285714|||CONSISTENT|||net: convert sock.sk_refcnt from atomic_t to refcount_t
e9dd5daf884cf591f9c9a122351d2f9ccf7b97d3|||10|||1|||0|||85|||False|||False|||0.11627906976744186|||CONSISTENT|||IB/umad: Refactor code to use cdev_device_add()
4c5d7bc63775b40631b75f6c59a3a3005455262d|||1|||63|||0|||13|||False|||False|||0.013157894736842105|||INCONSISTENT|||usercopy: Add tests for all get_user() sizes
95f28d2ec75ac388a8cc988e2e5496ce4adef4e4|||1|||2|||0|||19|||False|||True|||0.047619047619047616|||CONSISTENT|||drm/i915/psr: Do not override PSR2 sink support
7d6f8dc0b2180ed60aea65660b35d7618ff6e4ee|||3|||3|||0|||34|||False|||False|||0.08108108108108109|||CONSISTENT|||dpaa_eth: use big endian accessors
942cc40ae4354fee1e97137346434a2697d97e02|||3|||0|||0|||3|||False|||False|||1.0|||INCONSISTENT|||macintosh/windfarm: fix spelling mistake: "ttarged" -> "ttarget"
6a828b0f6192b4930894925d1c1d0dc1f1d99e6e|||6|||488|||0|||343|||False|||True|||0.007220216606498195|||CONSISTENT|||scsi: lpfc: Support non-uniform allocation of MSIX vectors to hardware queues
5f10e84934e4ef2289d1335087529685e5e679cc|||1|||0|||50|||10|||False|||False|||0.016666666666666666|||CONSISTENT|||ALSA: atmel: convert AC97c driver to GPIO descriptor API
f859ab61875978eeaa539740ff7f7d91f5d60006|||2|||29|||0|||18|||False|||True|||0.0425531914893617|||CONSISTENT|||rxrpc: Fix service endpoint expiry
d1f38d995e984db36449661fcbad1649c21883e7|||1|||0|||0|||1|||False|||False|||1.0|||INCONSISTENT|||scsi: megaraid_sas: correct an info message
de3493aea656ad7ae2e8dd492ee928712d147c74|||1|||0|||0|||3|||False|||False|||0.3333333333333333|||CONSISTENT|||target/iscsi: Fix endianness in an error message
dfbb36f7173465e8e59eeef37e569caafc0cbaa4|||7|||0|||0|||28|||False|||True|||0.25|||CONSISTENT|||staging:rtl8192u: Rename RxIndicateSeq - Style
cf9159c36cca6b3d82a6eb620055b321af3c5b9b|||1|||0|||0|||1|||False|||False|||1.0|||INCONSISTENT|||powerpc/xmon: Dump all 64 bits of HDEC
0cfe75c5b011994651a4ca6d74f20aa997bfc69a|||1|||61|||0|||7|||False|||False|||0.014705882352941176|||CONSISTENT|||f2fs: enhance sanity_check_raw_super() to avoid potential overflows
1fc654cf6e04b402ba9c4327b2919ea864037e7a|||2|||0|||3|||93|||False|||True|||0.020833333333333332|||CONSISTENT|||x86/paravirt: Standardize 'insn_buff' variable names
4e2f9f1b1ff68e86871594f7321c851c4a147ea4|||1|||0|||5|||25|||False|||False|||0.03333333333333333|||CONSISTENT|||arcnet: arc-rimi: Use arcnet_<I/O> routines
79b4499524ed659fb76323efc30f3dc03967c88f|||2|||2|||0|||12|||False|||False|||0.14285714285714285|||CONSISTENT|||i2c: stm32f7: fix the get_irq error cases
d5cdfdf54ea5bcc454a2804301ae5342db0ff0c3|||1|||0|||26|||77|||False|||False|||0.009708737864077669|||CONSISTENT|||drm/i915: Use enum plane_id in SKL wm code
0511e116b8327aa7bf621d9cee35b93ffa69c85a|||4|||0|||3|||4|||False|||False|||0.5714285714285714|||INCONSISTENT|||gpio: pch: Remove redundant __func__ from debug print
a138c883193a66c3aaee554c8f976f62469c66a7|||1|||12|||0|||3|||False|||False|||0.06666666666666667|||CONSISTENT|||samples/rpmsg: add support for multiple instances
d5791044d2e5749ef4de84161cec5532e2111540|||1|||88|||0|||4|||False|||True|||0.010869565217391304|||CONSISTENT|||ovl: Provide a mount option metacopy=on/off for metadata copyup
3032deb52a6bf706657c39d6335c81ce3265974d|||10|||2|||0|||50|||False|||False|||0.19230769230769232|||INCONSISTENT|||drm/amd/display: Correct print types in DC_LOGS
5495c2d04f85da09512f5f346ed24dc0261d905d|||1|||47|||0|||19|||False|||False|||0.015151515151515152|||CONSISTENT|||ceph: avoid dereferencing invalid pointer during cached readdir
2e873d100d1418ba0f49163cf46df8e4e792a528|||7|||0|||6|||206|||False|||True|||0.0330188679245283|||NEW|||s390/qeth: send IDX cmds via qeth_send_control_data()
18b7af57d9c1165c2b8f13ec4668d6d7f51708cf|||2|||0|||0|||5|||False|||False|||0.4|||INCONSISTENT|||i40e: Lower some message levels
a83718b6819d99d01a34ed1ef1a01598eb45c61b|||2|||0|||3|||26|||False|||False|||0.06896551724137931|||CONSISTENT|||drm/i915: Convert fence computations to use vma directly
546125d1614264d26080817d0c8cddb9b25081fa|||1|||5|||0|||3|||False|||True|||0.125|||CONSISTENT|||sunrpc: don't call sleeping functions from the notifier block callbacks
232d7e4792f4c3f8ebb5e348a0795b6a71d0e7d8|||4|||1|||0|||12|||False|||False|||0.3076923076923077|||CONSISTENT|||clk: samsung: exynos-audss: Use local variable for controller's device
bdd1d2d3d251c65b74ac4493e08db18971c09240|||1|||0|||2|||69|||False|||True|||0.014084507042253521|||CONSISTENT|||fs: fix kernel_read prototype
56184e01c00d6d23609f9f9e52cc731568e8088f|||14|||1|||41|||1366|||False|||True|||0.009943181818181818|||CONSISTENT|||iavf: rename most of i40e strings
f1d3fba17cd4eeea20397f1324b7b9c69a6a935c|||1|||0|||0|||2|||False|||False|||0.5|||CONSISTENT|||usb: gadget: net2280: Fix net2280_dequeue()
005ae95e6ec119c64e2d16eb65a94c49e1dcf9f0|||1|||0|||0|||5|||False|||False|||0.2|||CONSISTENT|||drm/amdgpu: Fix off-by-one errors in amdgpu_vm_bo_map
5d9986a3947a08185c407442c9a5fc9546b9e440|||1|||1|||0|||45|||False|||True|||0.021739130434782608|||NEW|||net/mlx5: E-Switch, Fix the check of legal vport
0c7fa0a8418cbe0e8963fe36db9575d03b8589f7|||1|||0|||7|||19|||False|||True|||0.038461538461538464|||CONSISTENT|||radix-tree: split node->path into offset and height
b099631df160ec608cd6147f4d20a8042567a5b8|||2|||453|||1|||7|||False|||True|||0.004338394793926247|||CONSISTENT|||PCI: mediatek: Add controller support for MT2712 and MT7622
0d97ad03f4220ca84f700c5fea988859ea0c3b98|||2|||0|||345|||210|||False|||True|||0.0036036036036036037|||NEW|||drm/bridge: analogix_dp: Remove duplicated code
04f849c00cf6228092d37876896fbd541a0f3393|||1|||0|||0|||2|||False|||False|||0.5|||INCONSISTENT|||media: cx25821-alsa: fix usage of a pointer printk
122e51d47418f74a69a93bf02f5535d11ff75bf5|||2|||3|||1|||53|||False|||True|||0.03508771929824561|||CONSISTENT|||KVM: MIPS: Improve kvm_get_inst() error return
5790a9c78e78aa2c35bb7439bee434301dff004c|||21|||0|||72|||210|||False|||True|||0.07446808510638298|||CONSISTENT|||PCI: pciehp: Unify controller and slot structs
633547973ffc32fd2c815639d4675e1531f0896f|||1|||0|||0|||67|||False|||True|||0.014925373134328358|||CONSISTENT|||net: convert sk_buff.users from atomic_t to refcount_t
ac994e80f94f440138774830f2edf148d6ece1f3|||1|||9|||0|||6|||False|||False|||0.06666666666666667|||CONSISTENT|||s390/zcrypt: Rework ap init in case of out of range domain param.
43fab9793c1f44e665b4f98035a14942edf03ddc|||2|||7|||0|||6|||False|||False|||0.15384615384615385|||CONSISTENT|||[media] dvb-usb: don't use stack for firmware load
1dfce294577120ec60399a64094ea00e4247103d|||1|||0|||26|||18|||False|||True|||0.022727272727272728|||CONSISTENT|||IB: Replace ib_query_gid/ib_get_cached_gid with rdma_query_gid
f9499fedf28547b496066b65de9180eaf3a7dc50|||2|||59|||0|||14|||False|||True|||0.0273972602739726|||CONSISTENT|||tools: bpftool: add probes for a network device
ec3c2d518b163dd2be48ac1fee8d7f1686cd769f|||1|||2|||0|||16|||False|||False|||0.05555555555555555|||CONSISTENT|||eeprom: at24: use a common prefix for all symbols in at24.c
868bc06b240334a0caf2de25898d2e97b895e3c9|||1|||0|||5|||22|||False|||False|||0.037037037037037035|||CONSISTENT|||net/mlx5: Remove redundant init functions parameter
bb5c7f2630dec25282f1ef31c3eeb218ee8b323f|||2|||0|||0|||7|||False|||True|||0.2857142857142857|||CONSISTENT|||staging: lustre: changelog: fix comparison between signed and unsigned
a8313341c4a83d5da18aad07501119da649d58dc|||2|||61|||0|||6|||False|||True|||0.029850746268656716|||CONSISTENT|||wil6210: support BAR (BlockAck Req)
7511c9a9d3c8f2b415e83599e879a359b4e71f08|||1|||0|||0|||2|||False|||False|||0.5|||INCONSISTENT|||usb: typec: fusb302: 2 small misc. fixes
9cce2914e2b21339dca12c91dc9f35790366cc4c|||2|||0|||0|||29|||False|||True|||0.06896551724137931|||CONSISTENT|||xen/xenbus: Rename *RING_PAGE* to *RING_GRANT*
ff43bc379e16c9195323cb88ac0c9f4d0613d07a|||1|||53|||2|||207|||False|||True|||0.003816793893129771|||CONSISTENT|||drm/i915: Move ddb/wm programming into plane update/disable hooks on skl+
1d82425fbd5831097369eff1a4b8dcb5205d3da0|||1|||0|||3|||28|||False|||True|||0.03225806451612903|||NEW|||staging: lustre: llite: a few fixes for migration.
f5fbccb9eea7354b7aaf41b10a1b44cf4c7b8d99|||2|||0|||6|||83|||False|||False|||0.02247191011235955|||NEW|||staging: comedi: mpc624: introduce mpc624_ai_get_sample()
fa5e2d159fb19f42dc598079ccdd7c385345ac4b|||1|||22|||0|||13|||False|||True|||0.02857142857142857|||CONSISTENT|||staging: wilc1000: renames u16CapInfo of connect_resp_info structure
2da43c4a1b517d02e71d9611a2242273e7d399ba|||1|||4|||0|||22|||False|||True|||0.038461538461538464|||NEW|||RDS: TCP: make receive path use the rds_conn_path
6906d008b4b06e42cad393ac25bec76fbf31fabd|||2|||12|||0|||29|||False|||False|||0.04878048780487805|||NEW|||xcopy: loop over devices using idr helper
fb2bb461e2d8c3af659c8a501d642a735b3ddadc|||1|||0|||0|||1|||False|||False|||1.0|||INCONSISTENT|||metag: Remove duplicate KERN_<LEVEL> prefix
6a0dde89cc346588f7f610dbc0d75e100f9cb568|||3|||0|||229|||80|||False|||True|||0.009708737864077669|||CONSISTENT|||iw_nes: remove port mapper related code
afdcf151c1f7346207dcee3f8d6d82991dbbb7e5|||1|||0|||4|||96|||False|||True|||0.01|||CONSISTENT|||net: dsa: store a dsa_port in dsa_slave_priv
ba95c7452439756d4f6dceb5a188b7c31dbbe5b6|||1|||482|||0|||3|||True|||True|||0.002061855670103093|||CONSISTENT|||tools: bpftool: add "prog run" subcommand to test-run programs
d7c816733d501b59dbdc2483f2cc8e4431fd9160|||3|||8|||0|||31|||False|||True|||0.07692307692307693|||NEW|||list: Split list_add() debug checking into separate function
9fe712df08ea805868789bb6800f2226f5fd5285|||1|||3|||0|||1|||False|||True|||0.25|||CONSISTENT|||crypto: caam - save Era in driver's private data
ca321d1ca6723ed0e04edd09de49c92b24e3648e|||1|||0|||0|||5|||False|||True|||0.2|||CONSISTENT|||ACPICA: Update NFIT table to rename a flags field
85743f1eb34548ba4b056d2f184a3d107a3b8917|||1|||62|||0|||22|||False|||True|||0.011904761904761904|||CONSISTENT|||net/mlx4_core: Set UAR page size to 4KB regardless of system page size
9e9089e5a2d788db417d4d1f836eecc2fc44e9ff|||2|||5|||0|||24|||False|||False|||0.06896551724137931|||CONSISTENT|||rhashtable-test: retry insert operations
0c6045d8c0eff0f7784f310407ccad44f622aa40|||1|||0|||2|||20|||False|||False|||0.045454545454545456|||CONSISTENT|||PCI: hv: Use zero-length array in struct pci_packet
5d964837c6a743193c63c8912f98834c7457ba5c|||18|||98|||120|||310|||False|||True|||0.03409090909090909|||CONSISTENT|||qla2xxx: Track I-T nexus as single fc_port struct
da689e0da3c042c9d240e21189a2af0aa9da3ab5|||1|||0|||0|||1|||False|||False|||1.0|||INCONSISTENT|||ASoC: sgtl5000: Clarify a bit about the ER1 meaning
72e62b6c7cebf894738a8e49bb62492717bde4f5|||1|||18|||0|||4|||False|||True|||0.045454545454545456|||CONSISTENT|||staging: lustre: lnet: Stop Infinite CON RACE Condition
b837ba0ad95bb5c08626a49321f07f271bdaf512|||1|||0|||0|||9|||False|||True|||0.1111111111111111|||NEW|||drm/atomic: Rename drm_atomic_async_commit to nonblocking.
f7d74de355976cbab89eeefe0063771c0de71457|||1|||0|||0|||1|||False|||False|||1.0|||INCONSISTENT|||usb: gadget: bdc: fix spelling mistake: "allocted" -> "allocated"
9662111253f1613f4f9f2688bf2c73d6ec4f9bf6|||4|||1|||0|||8|||False|||False|||0.4444444444444444|||INCONSISTENT|||[media] media: ti-vpe: cal: Fix syntax check warnings
cfddadc98abc85f478c92187c944e0ee963f741b|||1|||13|||0|||11|||False|||True|||0.041666666666666664|||NEW|||drm/i915: Perform a central cdclk state sanity check
dda1bb4e971e0105adfb1f00db7c2e1aefe3a314|||1|||0|||0|||14|||False|||True|||0.07142857142857142|||INCONSISTENT|||media: tuners: fix several typos
15c9274699e8b6dd4bfd7a205c0dc06653e6400d|||1|||0|||0|||1|||False|||False|||1.0|||INCONSISTENT|||scsi: ibmvscsi: log bad SRP response opcode in hex format
1ea61ea23985c0f15c027e4c0ac02224efdfb243|||1|||0|||0|||2|||False|||False|||0.5|||INCONSISTENT|||powerpc/modules: Improve restore_r2() error message
a2867706d464316d0266fcfaaea729c48d8a6e06|||1|||0|||0|||1|||False|||False|||1.0|||INCONSISTENT|||staging: lustre: fix spelling mistake: "req_ulinked" -> "req_unlinked"
39ad799a85e2afb2eeb0295cabe81e183b011b95|||84|||0|||1|||84|||False|||False|||0.9882352941176471|||INCONSISTENT|||[media] msp3400: convert it to use dev_foo() macros
fd9f069d876d6a96eb0f731b1e293145352d5f4f|||1|||0|||0|||1|||False|||False|||1.0|||INCONSISTENT|||ASoC: wm5100: fix spelling mistake: "micropone" -> "microphone"
95d1c8951e5bd50bb89654a99a7012b1e75646bd|||1|||0|||3|||15|||False|||False|||0.05555555555555555|||CONSISTENT|||HID: simplify implement() a bit
bd2a07f71a1e2e198f8a30cb551d9defe422d83d|||1|||0|||0|||2|||False|||False|||0.5|||INCONSISTENT|||thermal: bcm2835: Stop using printk format %pCr
7ee0031786dc3762f61d0ec9171bb75d56a5ac76|||1|||0|||0|||5|||False|||False|||0.2|||INCONSISTENT|||target: Fix return sense reason in target_scsi3_emulate_pr_out
f5595f5baa30e009bf54d0d7653a9a0cc465be60|||1|||12|||0|||16|||False|||False|||0.03571428571428571|||CONSISTENT|||tpm: Unify the send callback behaviour
312bbc5946c4b73dfc1d64c1dd5b0f9df8016587|||3|||1|||0|||15|||False|||True|||0.1875|||NEW|||SMB3: Rename clone_range to copychunk_range
05ef8e82ad0168891d4ab82293d9824bf912d40c|||20|||0|||0|||20|||False|||False|||1.0|||NEW|||dw2102: don't output spurious blank lines to the kernel log
179ac14291a0e1cf8c2b2dfedce7c5af66696cc9|||11|||92|||0|||239|||False|||True|||0.03323262839879154|||NEW|||megaraid_sas: Reply Descriptor Post Queue (RDPQ) support
fb48989edb628342af0fad478174ae30b2e1e23a|||1|||5|||0|||5|||False|||False|||0.1|||CONSISTENT|||drm/msm/dsi: Get byte_intf_clk only for versions that need it
56e5ca688f3d334ddc2acab27cb7efa83b238557|||1|||0|||0|||1|||False|||False|||1.0|||INCONSISTENT|||i40e: Change unknown event error msg to ignore message
0d9dcf852334b796bacc7020364afba3122db81e|||1|||0|||13|||7|||False|||False|||0.05|||CONSISTENT|||iio: humidity: hdc100x: fix sensor data reads of temp and humidity
5817b9dc9cc1225feedd9e1282707165fc64c384|||1|||20|||0|||25|||False|||True|||0.022222222222222223|||CONSISTENT|||jffs2: Improve post-mount CRC scan efficiency
e303b6afef214a275d99e124510628a87c8158dd|||2|||5|||0|||12|||False|||False|||0.11764705882352941|||INCONSISTENT|||enc28j60: Switch to dev_<level> from pr_<level>
1170532bb49f9468aedabdc1d5a560e2521a2bcc|||82|||0|||32|||118|||False|||True|||0.5466666666666666|||INCONSISTENT|||mm: convert printk(KERN_<LEVEL> to pr_<level>
b56b1438a103a6ab80c29dbce2a0033999ac30c1|||2|||0|||0|||9|||False|||True|||0.2222222222222222|||CONSISTENT|||staging:rtl8192u: Rename IsLegalChannel - Style
1679e8dabf753edbf4ed15afa85bf8c4e81f249e|||2|||228|||0|||7|||False|||True|||0.00851063829787234|||CONSISTENT|||rapidio/tsi721: add outbound windows mapping support
d56a7801b544d63b0d32bc8bca0c12a259b1d8e9|||1|||0|||3|||7|||False|||True|||0.1|||INCONSISTENT|||iwlwifi: pcie: update iwl_mpdu_desc fields
39501ea64116c665e9de7cf6cce91a1defcdbae8|||1|||282|||0|||6|||False|||True|||0.003472222222222222|||CONSISTENT|||ath10k: download firmware via diag Copy Engine for QCA6174 and QCA9377.
8df00a15817e3a252510ac914870214859325189|||1|||0|||0|||72|||False|||True|||0.013888888888888888|||CONSISTENT|||[media] media: rename the function that create pad links
938361e7a50619b76a1415c86438eaee41397220|||1|||0|||0|||6|||False|||False|||0.16666666666666666|||CONSISTENT|||drm/i915/cnp: Panel Power sequence changes for CNP PCH.
