hash,log_cnt,add,del,mod,other_changes,other_ext,ratio,isConsistent,message
087428d39721c7a721559977444dc7150132ce68,1,4,0,3,FALSE,FALSE,0.1428571429,CONSISTENT,iwlwifi: mvm: support MGMT frames in compressed BA
fbca0b284bd02bf83c9813168d1a58b6ec54d1ca,1,0,0,2,FALSE,FALSE,0.5,CONSISTENT,tools: PCI: Add 'h' in optstring of getopt()
e50e73e10757ac86fcb1aaa986055049e060727a,2,3,3,103,FALSE,TRUE,0.01834862385,CONSISTENT,tipc: some name changes
8ab761e17efa75449db2d71dc6fabf96d110588c,6,0,0,13,FALSE,TRUE,0.4615384615,CONSISTENT,"drbd: rename ""usermode_helper"" to ""drbd_usermode_helper"""
8e3a6e45a77bd4167554b4bd0633a2adabf1bd77,1,17,0,13,FALSE,FALSE,0.03333333333,CONSISTENT,ASoC: SOF: topology: add support for stricter ABI checks
108c14858b9ea224686e476c8f5ec345a0df9e27,1,120,0,11,FALSE,TRUE,0.007633587786,CONSISTENT,locking/lockdep: Add support for dynamic keys
ca8c7f233fa2c40e2a23f982dc33d947f28ad207,1,5,12,11,FALSE,TRUE,0.03571428571,CONSISTENT,ASoC: atmel: tse850: rely on the ssc to register as a cpu dai by itself
06b113e9f28f8657715919087a3f54b77d1634ed,2,0,2,4,FALSE,FALSE,0.3333333333,CONSISTENT,clk: xgene: Don't call __pa on ioremaped address
518f4b26be1ebf6ce220c4e37b5c7e5410c4d064,4,1,0,62,FALSE,TRUE,0.06349206349,CONSISTENT,media: rc-core: rename input_name to device_name
1f934b00e907527cddb83984d0783cc4a029952a,2,23,0,57,FALSE,FALSE,0.025,CONSISTENT,ceph: properly get capsnap's size in get_oldest_context()
3e432ab6d9eb3671e065cd7a009adefd6dbf4a04,1,0,0,1,FALSE,FALSE,1,INCONSISTENT,net/mlx5e: Fix typo in warning if CQ moderation is not supported
5bf59bd5e9a5b262110df8c1ea5ad8820d7d524a,6,1,0,11,FALSE,FALSE,0.5,INCONSISTENT,regulator: pwm: Prints error number along with detail
dca40b186b757c7f9a05f870f69e0dfaeca59d7b,1,0,10,14,FALSE,FALSE,0.04166666667,CONSISTENT,PCI: Use BAR index in sysfs attr->private instead of resource pointer
3547e3cf1976e6ff72098c8f8e7e4a1c3e727e1d,1,1,0,2,FALSE,FALSE,0.3333333333,CONSISTENT,drm/amdgpu: Deactivate SW interrupt fallback in amdgpu_fence_process v2
5da083d1922c23b75e921c85b687c8e112e8280e,3,17,0,17,FALSE,TRUE,0.08823529412,CONSISTENT,iwlwifi: add support for 9000 HW B-step NICs
18b338f5f9539512e76fd9ebd4c6ca1a0e159e2b,1,401,0,24,FALSE,TRUE,0.002352941176,CONSISTENT,liquidio: support use of ethtool to set link speed of CN23XX-225 cards
11c86db8f052fec64804c19519a8d35958ed8aef,1,4,0,2,FALSE,FALSE,0.1666666667,NEW,drm/i915/pm: Print offending domain in refcount failure
581fdddee420cebe2cb781cb3c84c82676a86949,2,30,0,51,FALSE,TRUE,0.02469135802,CONSISTENT,net/mlx5: IPSec
eca7ee6dc01b21c669bce8c39d3d368509fb65e8,2,8,0,50,FALSE,FALSE,0.03448275862,CONSISTENT,dm: distinquish old .request_fn (dm-old) vs dm-mq request-based DM
c37a3c94775855567b90f91775b9691e10bd2806,1,0,0,3,FALSE,FALSE,0.3333333333,CONSISTENT,xen/acpi: off by one in read_acpi_id()
e78c21d157f2f0278696f5903713133e83ac47c6,1,0,0,1,FALSE,FALSE,1,INCONSISTENT,s390/dasd: fix build warning in dasd_eckd_build_cp_raw
65bc2fe86e667077b38a63ce6cb40677be09bc4f,119,0,32,311,FALSE,TRUE,0.3469387755,INCONSISTENT,[media] cx88: convert it to use pr_foo() macros
a7a3153a98d581196ce092e0b83cac2c4ee1fd1f,2,0,0,4,FALSE,FALSE,0.5,INCONSISTENT,x86/early-quirks: Rename duplicate define of dev_err
aab9c4067d2389d0adfc9c53806437df7b0fe3d5,1,40,8,132,FALSE,TRUE,0.005555555556,CONSISTENT,net: dsa: Plug in PHYLINK support
9571d9877546434682b653e8a81a5a177cd4529e,4,0,0,8,FALSE,FALSE,0.5,CONSISTENT,nfp: add offset to all TLV parsing errors
6e3d9dd0ae0aa4f0b6ccb273aa88c2e19e901cce,1,0,0,4,FALSE,FALSE,0.25,CONSISTENT,drm/i915: Use crtc->state in intel_fbdev_init_bios
bf1099b5ea853bddaa0dc4b1c594a2fdbebaf4c9,2,0,2,2,FALSE,FALSE,0.5,INCONSISTENT,i40e: use %pI4b instead of byte swapping before dev_err
c031a4213c11a5db475f528c182f7b3858df11db,1,22,0,2,FALSE,FALSE,0.04166666667,CONSISTENT,arm64: kaslr: randomize the linear region
f92e934d57518ddb5ea9fbdac06c19091aa1316e,3,0,0,5,FALSE,FALSE,0.6,INCONSISTENT,dmaengine: sa11x0: use correct print specifiers for dma_addr_t
fa7e65147e5dcafdf8d6c3787e5b22ec5f6bcbdc,5,0,0,5,FALSE,FALSE,1,INCONSISTENT,drm/amdkfd: use %px to print user space address instead of %p
1ad528db1a64f6ff5b7cba6190cba4b090b0dd56,1,1,10,7,FALSE,TRUE,0.05555555556,CONSISTENT,usb: twl6030-usb: make driver DT only
3ddf20c953520203c42dbed1f091ed52080e1cd2,1,0,0,5,FALSE,TRUE,0.2,CONSISTENT,srcu: Shrink Tiny SRCU a bit more
705c0ee8d4a64b072e324f8daa8767e92560a892,1,0,1,2,FALSE,FALSE,0.3333333333,INCONSISTENT,bus: hisi_lpc: Don't fail probe for unrecognised child devices
34e71e4cbb8eb467dbcfb3afbd2b95ff2b08f482,1,4,1,16,FALSE,TRUE,0.04761904762,CONSISTENT,ARC: IRQ: Do not use hwirq as virq and vice versa
626af862da9c650e80bdea44684be9334f8eb75b,1,0,0,1,FALSE,FALSE,1,INCONSISTENT,perf top: Fix annoying fallback message on older kernels
2f55aa548354e71fd0cc550b9a9088416618bc98,6,0,0,26,FALSE,FALSE,0.2307692308,INCONSISTENT,staging: rtl8192u: Fix endianness warnings in ieee80211_rx.c
f80132613d576e7e705344d0c33f3b5e65d9e16a,1,0,22,9,FALSE,FALSE,0.03225806452,CONSISTENT,scsi: cxlflash: Refactor WWPN setup
6c4bb65d0be8f34bc0aba982c9a47b19a1eea5ed,2,4,0,19,FALSE,TRUE,0.08695652174,CONSISTENT,[media] vb2: convert vb2_vmarea_handler refcount from atomic_t to refcount_t
796f4687bd622b0f8076b6695001ab5cdc2b722a,3,0,0,3,FALSE,FALSE,1,INCONSISTENT,kvm/x86: Show WRMSR data is in hex
bc82d122ae4a0e9f971f13403995898fcfa0c09e,2,40,0,60,FALSE,FALSE,0.02,CONSISTENT,vfio/spapr: Reference mm in tce_container
bf5b64355a3ce41752856b66c4efad4d7a88e84b,1,0,1,4,FALSE,FALSE,0.2,CONSISTENT,rcutorture: Fix rcu_barrier successes counter
f687e25a7a245952349f1f9f9cc238ac5a3be258,1,10,0,3,FALSE,FALSE,0.07692307692,CONSISTENT,drm: Add retries for lspcon mode detection
d8dd68045c5879c40342050a476710e31c7cdfa7,83,23,0,98,FALSE,FALSE,0.6859504132,INCONSISTENT,drm/rockchip: Replace dev_* with DRM_DEV_*
889875a14f0a3205e78613b3e78ecc4efc187d74,2,0,16,117,FALSE,TRUE,0.01503759398,CONSISTENT,s390/zcrypt: fix memory leak with ap configuration data
d7fbe2a0439ce6f20917a65990a78c9e747aad34,2,0,2,9,FALSE,FALSE,0.1818181818,CONSISTENT,powerpc/prom_init: get rid of PROM_SCRATCH_SIZE
437f82a2290ed94f0d6a86b749101f1ad5ed6231,1,0,1,11,FALSE,TRUE,0.08333333333,CONSISTENT,i40e: Move NVM variable out of AQ struct
73ebd503034c1abe31137df02dd4493eb7a522d4,1,9,0,28,FALSE,TRUE,0.02702702703,CONSISTENT,drm/i915: make mappable struct resource centric
c3a66e9f465e7e792dff6ccd571bc657e6504c7b,1,8,0,5,FALSE,FALSE,0.07692307692,CONSISTENT,[media] nova-t-usb2: don't do DMA on stack
8fa4f1770d56af6f0a5a862f1fd298a4eeea94f3,3,32,0,45,FALSE,TRUE,0.03896103896,CONSISTENT,scsi: cxlflash: Remove port configuration assumptions
6d9a39cffc1e812758a8e1a7f657fe70b84dde5f,1,46,0,13,FALSE,TRUE,0.01694915254,CONSISTENT,media: rockchip/vpu: Add support for non-standard controls
9c248f8896e6bf0c77abb98bfea8d69b5a7cd11d,1,0,30,20,FALSE,TRUE,0.02,CONSISTENT,PCI/xgene-msi: Convert to hotplug state machine
09821ff1d50a1ecade182c2a68a90f835e257eef,2,0,0,123,FALSE,TRUE,0.0162601626,CONSISTENT,"x86/boot/e820: Prefix the E820_* type names with ""E820_TYPE_"""
da2e6b7eeda8919f677c790ef51161dd02e513a6,2,1,0,2,FALSE,FALSE,0.6666666667,INCONSISTENT,ovl: fix overlay: warning prefix
8217a7a2c76259ff1f2623b60c3bcede052cdb49,1,0,11,14,FALSE,FALSE,0.04,CONSISTENT,soc: imx: gpcv2: Make use of regmap_read_poll_timeout()
dc74f6fec68daa7cb34ad9155da3782c0f9bf86a,1,0,0,1,FALSE,FALSE,1,INCONSISTENT,"drm/i915/selftests: fix spelling mistake: ""parmaters"" -> ""parameters"""
a03ff54460817c76105f81f3aa8ef655759ccc9a,1,0,0,2,FALSE,FALSE,0.5,CONSISTENT,USB: Fix slab-out-of-bounds write in usb_get_bos_descriptor
8aec395b8478310521031157ef5d44ef19c2c581,1,10,11,61,FALSE,TRUE,0.01219512195,CONSISTENT,kernel/kexec_file.c: use read-only sections in arch_kexec_apply_relocations*
4aebd3bdbd8a26ebcd2398289e2379472d17825f,4,459,0,59,FALSE,TRUE,0.007722007722,CONSISTENT,wil6210: add support for adding and removing virtual interfaces
b52354aa068ee362a58ebb92e8bd0d0e18008364,3,103,0,43,FALSE,FALSE,0.02054794521,CONSISTENT,selftests: expand txtimestamp with ipv6 dgram + raw and pf_packet
497debaa803e25fc0163fe4380335b8626acad44,2,0,105,71,FALSE,TRUE,0.01136363636,CONSISTENT,ASoC: rsnd: use mod base common method on DMA phase3
57a6528a528f75307b4e5ec4185d26e8277c140a,1,0,0,1,FALSE,FALSE,1,INCONSISTENT,drm/i915: Make vlv/chv watermark debug print less cryptic
a4ace4fa20072dfe60ab48ba227e50bc2d69c246,1,0,0,4,FALSE,FALSE,0.25,CONSISTENT,PCI: imx: Fix checking pd_pcie_phy device link addition
f3fb75038dd1174764521303a746fe9de67eb0e5,2,0,0,2,FALSE,FALSE,1,INCONSISTENT,brcmfmac: Change error print in debug print
69e508b44d5c84cf48cea41344cf9a0584484e31,1,6,0,2,FALSE,FALSE,0.125,CONSISTENT,iwlwifi: mvm: Don't warn on command failure during restart
41000c5819ee5aea8c5c3b388e4e21e679c1b95c,2,1,0,3,FALSE,FALSE,0.5,INCONSISTENT,MIPS: traps: Fix output of show_code
f498926c47aa7d4f1b6d08af2ba16f3cf8fcb151,1,20,0,17,FALSE,TRUE,0.02702702703,CONSISTENT,kconfig: improve the recursive dependency report
b77a2030dface6ea6b0d900bd8496ef41a9f3323,1,78,0,20,FALSE,TRUE,0.01020408163,CONSISTENT,rapidio: add core mport removal support
6136cce89ca5d344d5183d36e887f0ff46896f1c,2,35,0,17,FALSE,TRUE,0.03846153846,CONSISTENT,greybus: firmware: Update Documentation and sample application
2f7d3d1453813cda13e5bace24093eac22cb5e61,5,4,0,17,FALSE,FALSE,0.2380952381,CONSISTENT,ocxl: Don't pass pci_dev around
2a272ca9b8f748aa50f5f2df391a4bf05fd9fd29,1,9,0,14,FALSE,TRUE,0.04347826087,CONSISTENT,drm/edid: Move dvi_dual/max_tmds_clock to drm_display_info
c0c462c8a061658ce5ae53c423b2a14bb280c2ab,1,19,0,7,FALSE,TRUE,0.03846153846,CONSISTENT,scsi: qla2xxx: Allow MBC_GET_PORT_DATABASE to query and save the port states
5b2695fd4b20f9b8320e9ecbfc232842bacf5b6f,1,1,0,3,FALSE,FALSE,0.25,CONSISTENT,drm/i915: Fix glk/cnl display w/a #1175
771fbae49b5c49bd692b42d46fe4f4d96c61d953,1,0,2,24,FALSE,FALSE,0.03846153846,CONSISTENT,staging: wilc1000: rename u32LastScannedNtwrksCountShadow variable
774a6a118c70f8c11fcfe636032b5016ad71a746,1,13,0,23,FALSE,TRUE,0.02777777778,CONSISTENT,ceph: reduce i_nr_by_mode array size
d4381795988a3c2a6b1221354bf3884cbdf0a802,8,1,0,17,FALSE,FALSE,0.4444444444,INCONSISTENT,staging: nvec: cleanup use of dev in probe function
eaa1dc7ba18db14842fbee9c57e71d28ae1c407d,2,0,6,6,FALSE,FALSE,0.1666666667,CONSISTENT,rtc: at91rm9200: fix reading alarm value
1514613a7a4480e40f40a2d41527292fece8b362,1,0,5,39,FALSE,FALSE,0.02272727273,CONSISTENT,ASoC: tlv320aic26: replace codec to component
c3e1e584ad3853b3f13ea4bd0aabd43e6c9b9fda,1,1,0,4,FALSE,FALSE,0.2,INCONSISTENT,apparmor: fix change_hat debug output
995c90f2de819b020bdb0758ea4d486b0851e11a,1,28,1,6,FALSE,TRUE,0.02857142857,CONSISTENT,ice: Calculate guaranteed VSIs per function and use it
dceee2e230e07d25e50478dde3f0621a1381da53,1,3,0,6,FALSE,FALSE,0.1111111111,CONSISTENT,fs/befs/linuxvfs.c: check silent flag before logging errors
9dd9686b14199a1c3e668e1cca124cd1c74b77e1,2,10,3,87,FALSE,TRUE,0.02,CONSISTENT,scsi: qla2xxx: Add changes for devloss timeout in driver
00fdbae1a9d2cecfcbab98fe69e4483f80fb80c4,2,222,0,25,FALSE,TRUE,0.008097165992,CONSISTENT,greybus: timesync: Add gb_timesync_frame_time_to_timespec()
fd3984e6e78a569cd72d94687860501f7e73594c,1,0,0,1,FALSE,FALSE,1,INCONSISTENT,net: stmmac: Fix wrong message in stmmac_probe_config_dt
25670fb0373013ad9cdb2676afb468e4d88e1d53,1,0,4,7,FALSE,FALSE,0.09090909091,CONSISTENT,Input: synaptics-rmi4 - change F12 clip to inactive border debug
89ec9f2cfa36cc5fca2fb445ed221bb9add7b536,1,11,0,79,FALSE,TRUE,0.01111111111,CONSISTENT,device-dax: Move resource pinning+mapping into the common driver
d12d0cb1d7dc00605112bf1d5dcc157f2908a068,1,2,0,2,FALSE,FALSE,0.25,INCONSISTENT,mmc: dw_mmc: fix misleading error print if failing to do DMA transfer
326f57a4c378f4dacf8fbeb05a1decfeff74f54e,2,3,0,16,FALSE,FALSE,0.1052631579,CONSISTENT,kselftest: membarrier: convert to TAP13 output
3f5c11a463fd87b912f16976ff0ee3d6bbd1825e,2,36,2,23,FALSE,TRUE,0.03278688525,CONSISTENT,snic: Added additional stats
c5e29ea7ac144113f60dc540d7bb00cea5056b10,1,18,0,11,FALSE,FALSE,0.03448275862,CONSISTENT,cpufreq: powernv: Fix bugs in powernv_cpufreq_{init/exit}
edea55abb86ff67afda96120d6254290e7a75d9e,1,2,0,1,FALSE,FALSE,0.3333333333,CONSISTENT,blk-mq-debugfs: Add 'kick' operation
6795bf6264829b6678f646164d5ab5e335a99fb1,39,14,0,70,FALSE,FALSE,0.4642857143,INCONSISTENT,media: ngene: convert kernellog printing from printk() to dev_*() macros
088c86183012495b53ecc1c734909e5712a40b66,2,52,0,36,FALSE,TRUE,0.02272727273,CONSISTENT,qed/qede: Add infrastructure support for hardware GRO
9bb9c6a110eaad53054e939f8800223ae6d9b66c,1,343,0,56,FALSE,TRUE,0.002506265664,CONSISTENT,scripts/dtc: Update to upstream version v1.5.0-23-g87963ee20693
2fb55956ce4db259a5d6ce41cc32368b5055575e,1,50,0,16,FALSE,TRUE,0.01515151515,CONSISTENT,mmc: tmio
970e8303cb8d6d8e77402345abbdd83862e800ac,3,12,32,106,FALSE,TRUE,0.02,CONSISTENT,crypto: ccp - Use devres interface to allocate PCI/iomap and cleanup
0775a9cbc694e8c7276688be3bbd2f386167ab54,3,317,0,180,FALSE,TRUE,0.006036217304,CONSISTENT,usbip: vhci extension: modifications to vhci driver
9be8644a14c623849c821accbbcb9484a010af58,2,16,0,7,FALSE,FALSE,0.08695652174,CONSISTENT,drm/i915/icl: split combo and mg pll disable
f7d44a8f3fd7f13770470a306a233acbaad5e96d,1,0,0,1,FALSE,FALSE,1,INCONSISTENT,tools/power turbostat: update version number
9f17591fa757a089348c251f23bb9bcebaf08cb1,1,0,0,4,FALSE,TRUE,0.25,INCONSISTENT,Staging: most: Fix typo in staging/most
13ab8448d2c9fbb3e0427cb5332f5ddbdf3ffc2a,3,88,0,42,FALSE,TRUE,0.02307692308,CONSISTENT,EDAC
d5cdfdf54ea5bcc454a2804301ae5342db0ff0c3,1,0,26,77,FALSE,FALSE,0.009708737864,CONSISTENT,drm/i915: Use enum plane_id in SKL wm code
e3246a123d3b2e90ee2e071e49c2dce191acbab4,6,4,0,9,FALSE,FALSE,0.4615384615,INCONSISTENT,scsi: lpfc: Reduce log spew on controller reconnects
cb51c5d2cda855302910ab352f3d391c1a00aba0,1,77,0,49,FALSE,TRUE,0.007936507937,CONSISTENT,IB/hfi1: Fix bar0 mapping to use write combining
b4a6d9164fb7644193b2377748f66ce98853c741,1,0,0,2,FALSE,TRUE,0.5,INCONSISTENT,"staging: rtl8723bs: fix spelling mistake ""toogle"" -> ""toggle"""
af4b2c972a5fc9358486d946d15f32510534ccbf,1,2,0,11,FALSE,FALSE,0.07692307692,CONSISTENT,perf timechart: Use NSEC_PER_U?SEC
92aae4ce84275036977468379484012545afb31a,1,0,0,1,FALSE,FALSE,1,INCONSISTENT,"mtd: spi-nor: change ""error reading JEDEC id"" from dbg to err"
4b3418fba0fe819197e3359d5ddbef84ba2c59de,4,4,0,4,FALSE,FALSE,0.5,INCONSISTENT,ipv6: icmp: include addresses in debug messages
38d5d3b3d5dbc0e0bb51fa6f7559d0d5a27916f6,7,12,1,44,FALSE,TRUE,0.1228070175,CONSISTENT,bpf: Introduce BPF_ANNOTATE_KV_PAIR
71c799f4982d340fff86e751898841322f07f235,1,14,0,9,FALSE,TRUE,0.04347826087,CONSISTENT,mm: add per-zone lru list stat
cb1ca0b3bb6681310e7fe9d29d6d4c76dd71801d,1,0,1,2,FALSE,FALSE,0.3333333333,CONSISTENT,mailbox: mailbox-test: avoid reading iomem twice
5dea026441e5d0aabbb562dd68cb796190052aae,1,0,21,16,FALSE,TRUE,0.02702702703,CONSISTENT,staging: wilc1000: refactor wilc_set_operation_mode() to avoid deferred handling
3e6b1cf7613393a7c8648133daf0e853c4e05220,1,1,0,2,FALSE,FALSE,0.3333333333,CONSISTENT,i40e: only redistribute MSI-X vectors when needed
55d8ec35398e7ab001989473cf6ed6f40b5ef4a6,1,102,0,20,FALSE,TRUE,0.008196721311,CONSISTENT,lightnvm: pblk: support packed metadata
2e0d26f866189f9035e379411e72fcedec678571,1,64,0,58,FALSE,TRUE,0.008196721311,CONSISTENT,drm/i915: replace platform flags with a platform enum
3ec08ddf13d50ad188ac5122d74284df67beb02e,3,0,0,6,FALSE,FALSE,0.5,INCONSISTENT,usb: musb: use %pad format string from dma_addr_t
41ba9b9b95beb8bb101a40c6badbbe49da6af9cd,5,0,0,38,FALSE,TRUE,0.1315789474,CONSISTENT,usb: dwc2: Rename hibernation to partial_power_down
83ca259489409a1fe8a83dad83a82f32174d4f31,1,1,0,1,FALSE,FALSE,0.5,CONSISTENT,swiotlb: dump used and total slots when swiotlb buffer is full
01e985e900d3e602e9b1a55372a8e5274012a417,1,0,0,4,FALSE,FALSE,0.25,CONSISTENT,perf annotate: Fix build on 32 bit for BPF annotation
5de254dca87ab614b9c058246ee94c58a840e358,1,68,0,5,FALSE,TRUE,0.01369863014,CONSISTENT,cifs: fix crash querying symlinks stored as reparse-points
7086605a6ab57a5a37eb613cfe214fc62d2bb87b,1,2,0,6,FALSE,FALSE,0.125,CONSISTENT,stmmac: fix error check when init ptp
2ffd04dee0dacff36c03a02434965a96da032bcd,5,0,0,5,FALSE,FALSE,1,INCONSISTENT,powerpc/oops: Fix missing pr_cont()s in instruction dump
f2e6f95b4b1381fe81cdbdb70d2c50a85b770d8b,20,0,8,116,FALSE,FALSE,0.1612903226,CONSISTENT,ASoC: tlv320aic31xx: replace codec to component
272291008fc55e7692f3219b0f85ee1e6ffdea71,1,11,0,12,FALSE,FALSE,0.04347826087,INCONSISTENT,greybus: es2: fix up usb probe error messages
196f954e250943df414efd3d632254c29be38e59,1,0,10,5,FALSE,FALSE,0.06666666667,CONSISTENT,"drm/i915/dp: Revert ""drm/i915/dp: fall back to 18 bpp when sink capability is unknown"""
08267216b3f8aa5adc204bdccf8deb72c1cd7665,1,0,0,2,FALSE,FALSE,0.5,INCONSISTENT,scsi: NCR5380: Don't call dsprintk() following reselection interrupt
20358d4460bd4aa833b1ad79b79763887d9b75e4,1,0,4,49,FALSE,FALSE,0.01886792453,CONSISTENT,ALSA: oxfw: start duplex streams if supported
6a1b66d6c8d691b1395d5c3b660ac4469c25bc28,3,4,4,81,FALSE,TRUE,0.03370786517,CONSISTENT,mtd: rawnand: Get rid of chip->ecc_{strength
42c1b1240326cbea86f15f5d4ce565d8b54be31f,1,85,0,56,FALSE,TRUE,0.007092198582,CONSISTENT,libceph: handle_one_map()
e3494af5ce5f7c657e84588de10d0c777ccea8f8,7,0,3,7,FALSE,FALSE,0.7,INCONSISTENT,staging: fsl-mc: cleanup: improve clarity of messages
16af97dc5a8975371a83d9e30a64038b48f40a2d,1,13,0,13,FALSE,TRUE,0.03846153846,CONSISTENT,mm: migrate: prevent racy access to tlb_flush_pending
186bddb28ff9f61250d1b33554321d0bf5d085f6,2,3,0,10,FALSE,TRUE,0.1538461538,CONSISTENT,kref/kobject: Improve documentation
18b7af57d9c1165c2b8f13ec4668d6d7f51708cf,2,0,0,5,FALSE,FALSE,0.4,INCONSISTENT,i40e: Lower some message levels
cdcf6723add57a0ffb37cfde1ca54a00f5715b71,15,204,0,105,FALSE,TRUE,0.04854368932,INCONSISTENT,tomoyo: Coding style fix.
e6536a9f94c00a5e1da0a869ccea07e9a59665e4,1,0,0,1,FALSE,FALSE,1,INCONSISTENT,"powerpc: fix spelling mistake: ""Usupported"" -> ""Unsupported"""
44065b2e2975ff5987164b98d29cc78e207f9a5a,2,0,0,7,FALSE,TRUE,0.2857142857,CONSISTENT,slub: make ->size unsigned int
53b7670e5735ba1c662230377d764799aaf57300,1,0,17,67,FALSE,FALSE,0.0119047619,CONSISTENT,sparc: factor the dma coherent mapping into helper
52eafd66ef764022b3cd2ee62a053d39e2809120,1,1,0,7,FALSE,FALSE,0.125,CONSISTENT,drivers: thermal: tsens: Save reference to the device pointer and use it
1a7e3948cb9f5bb9241112706267b8fbc7812c7a,1,90,0,6,FALSE,TRUE,0.01041666667,CONSISTENT,USB: add device-tree support for interfaces
c1dd8016ae02557e4f3fcf7339865924d9357f76,1,6,0,4,FALSE,FALSE,0.1,CONSISTENT,ath10k: fix reported HT MCS rates with NSS > 1
f08e52878e101f3794c432dcbaa2179d1a903ded,47,2,0,48,FALSE,FALSE,0.94,INCONSISTENT,[media] media: lirc_zilog: add a pointer to the parent device to struct IR
a55defd897cb2b4d96fedd81e2d5513d83ff339e,1,0,0,1,FALSE,FALSE,1,INCONSISTENT,ixgbe: only check Tx queue enablement when debugging
196b79fcc8ed4e3c565a746b06125596bee06b62,1,46,0,10,FALSE,TRUE,0.01785714286,CONSISTENT,EDAC
218ed7503aee07c7758dcbdd782e8c1a25c9f1e9,3,3,0,23,FALSE,FALSE,0.1153846154,CONSISTENT,radix-tree: improve dump output
4bc07aa4f030d4d3e551ce8d96ca15b6424a5641,1,0,0,1,FALSE,FALSE,1,INCONSISTENT,staging: fsl-dpaa2/eth: Use debug level for message
8bf09ec4dc31a114b60249448076fdb53712be58,4,0,10,16,FALSE,FALSE,0.1538461538,INCONSISTENT,staging: iio: tsl2x7x: make logging consistent and correct newlines
9cdbe14fb468586454d26d7ff878e7b698449727,1,0,0,1,FALSE,FALSE,1,INCONSISTENT,rc: print correct variable for z8f0811
5d6d93a123c76ffd73667e87483756f0deb41214,1,0,2,2,FALSE,FALSE,0.25,CONSISTENT,[media] dvb-frontends/cxd2841er: remove kernel log spam in non-debug levels
fd5204cdfb34c8b1e265d09791eb5dd4bacce642,2,0,8,11,FALSE,FALSE,0.1052631579,CONSISTENT,mlxsw: spectrum: Upper-bound supported FW version
868c9a17e22c89d241f12501e21ae4f104ce036c,1,0,0,83,FALSE,TRUE,0.01204819277,INCONSISTENT,media: dvb-frontends: fix several typos
4492b739c9ccfaf828bd7c02dc779ec2a5e55ff4,2,13,0,7,FALSE,TRUE,0.1,CONSISTENT,scsi: lpfc: Fix panic on BFS configuration
fed9d8f3cd6b7e8dbb697377065ee3b88b6baa45,1,0,6,2,FALSE,FALSE,0.125,INCONSISTENT,[media] stv090x: get rid of continuation lines
c476b2ec7011fc392c3a35a736181c9a6154acb8,2,4,0,2,FALSE,FALSE,0.3333333333,INCONSISTENT,staging: rtl8192e: Use __func__ instead of function name
c9c0043894cf2666ae832fbad7afa68fa53178ac,2,2,5,13,FALSE,TRUE,0.1,CONSISTENT,brcmfmac: Simplify and fix usage of brcmf_ifname.
4f21195d42ef930f20e1753532709bb294aa73ac,1,0,0,8,FALSE,FALSE,0.125,CONSISTENT,watchdog: s3c2410: Remove confusing CONFIG prefix from local defines
4d97cbe01980c0d008d125903ef9ff05b6640c2d,1,6,1,21,FALSE,TRUE,0.03571428571,CONSISTENT,drm/i915: Rename execlists->queue_priority to queue_priority_hint
cfc542411bd40ff4f8a70b3d061bd6acdfb05629,9,0,0,56,FALSE,FALSE,0.1607142857,CONSISTENT,tools/bpf: rename *_info_cnt to nr_*_info
72a92df2109bf62094c25436ded2be0283d9aa24,2,28,0,70,FALSE,TRUE,0.02040816327,CONSISTENT,scsi: qla2xxx: Correctly report max/min supported speeds
e6207bbea16c60942cdc1492af4feed5aed77389,3,0,1,28,FALSE,TRUE,0.1034482759,CONSISTENT,MIPS: KVM: Use MIPS_ENTRYLO_* defs from mipsregs.h
a9339b7855094ba11a97e8822ae038135e879e79,1,0,5,13,FALSE,FALSE,0.05555555556,CONSISTENT,aio: keep io_event in aio_kiocb
b887d61546245389c0304d8b1371bab9af8106c2,1,66,0,65,FALSE,TRUE,0.007633587786,CONSISTENT,drm/i915: Retire requests along rings
df36442cfe2689e1b26c9633c17a28a9fe4e91ec,1,1,0,72,FALSE,FALSE,0.01369863014,CONSISTENT,mfd: ab8500-gpadc: Squash a whole bunch of Checkpatch warnings and one error
f11c7bacd5941fcfc5e9dd3bb0362e8a2eec4722,12,0,1,18,FALSE,FALSE,0.6315789474,INCONSISTENT,arm64: numa: Use pr_fmt()
8e3ebf5e8f0a6da53795d940763cc34f5073c4c3,1,0,49,17,TRUE,TRUE,0.01515151515,CONSISTENT,ASoC: rt5640: Remove unused rt5640_platform_data
6de783f666291763bcc6c3975e146b9b698378b1,1,48,0,21,FALSE,FALSE,0.01449275362,CONSISTENT,scsi: smartpqi: enhance device add and remove messages
01f8902fe45173c516da1f5e13e9792e8cbb8230,7,0,1,109,FALSE,FALSE,0.06363636364,CONSISTENT,ASoC: rt5616: replace codec to component
f1c88211454ff8063b358f9ebe250f0fe429319c,9,31,0,15,FALSE,FALSE,0.1956521739,INCONSISTENT,scsi: hisi_sas: add some print to enhance debugging
65ffc6799340818e640bc59ab8a296efb1ed7c42,1,0,23,115,FALSE,TRUE,0.007246376812,CONSISTENT,lustre: don't reinvent struct bio_vec
9c66a7e5d39c410a5da1bec868d3b1442e0b5f17,10,0,0,350,FALSE,TRUE,0.02857142857,CONSISTENT,rtlwifi: rtl8821ae: Remove CamelCase variables
